,,,三鷹Ｉ邸2012,
,,,外気,
,,,気温,絶湿
,,,[℃],[g/kg']
1月6日,10時,平日,2.7,2.651542405
1月6日,11時,平日,4.8,2.671651593
1月6日,12時,平日,7.4,2.620157425
1月6日,13時,平日,8.91,2.467004737
1月6日,14時,平日,9.44,2.462068298
1月6日,15時,平日,9.03,2.408917977
1月6日,16時,平日,7.49,2.617171031
1月6日,17時,平日,7.5,2.638212713
1月6日,18時,平日,5.88,2.519462611
1月6日,19時,平日,5.14,2.419975974
1月6日,20時,平日,4.33,2.358312904
1月6日,21時,平日,3.29,2.382429165
1月6日,22時,平日,2.69,2.374502368
1月6日,23時,平日,2.33,2.358878529
1月6日,24時,平日,2.18,2.45303506
1月7日,1時,休日,1.28,2.402904972
1月7日,2時,休日,1.49,2.347008225
1月7日,3時,休日,0.79,2.311245947
1月7日,4時,休日,0.47,2.301191297
1月7日,5時,休日,1.32,2.276865993
1月7日,6時,休日,1.06,2.283446575
1月7日,7時,休日,0.87,2.417222058
1月7日,8時,休日,1.14,2.526468206
1月7日,9時,休日,2.18,2.461877948
1月7日,10時,休日,3.44,2.432095365
1月7日,11時,休日,4.75,2.360058329
1月7日,12時,休日,6.76,2.269557534
1月7日,13時,休日,9.7,2.408913994
1月7日,14時,休日,8.69,2.298372294
1月7日,15時,休日,7.55,2.434927479
1月7日,16時,休日,7.11,2.481003133
1月7日,17時,休日,6.08,2.583803681
1月7日,18時,休日,5.09,2.606994301
1月7日,19時,休日,3.53,2.954129627
1月7日,20時,休日,5.78,3.797736789
1月7日,21時,休日,3.59,3.005884797
1月7日,22時,休日,2.55,2.918659156
1月7日,23時,休日,1.86,2.968205758
1月7日,24時,休日,2.31,3.01198781
1月8日,1時,休日,-0.09,2.618422237
1月8日,2時,休日,-0.45,2.590634157
1月8日,3時,休日,-0.74,2.485993127
1月8日,4時,休日,-0.17,2.625572721
1月8日,5時,休日,0.31,2.661096872
1月8日,6時,休日,-0.21,2.662596024
1月8日,7時,休日,-0.73,2.602514698
1月8日,8時,休日,0.3,2.786722724
1月8日,9時,休日,2.33,2.747801247
1月8日,10時,休日,4.42,2.736039176
1月8日,11時,休日,6.07,2.890266859
1月8日,12時,休日,7.75,3.108340805
1月8日,13時,休日,9.18,3.498777439
1月8日,14時,休日,9.5,3.575445272
1月8日,15時,休日,9.68,3.492435595
1月8日,16時,休日,9.2,3.287007172
1月8日,17時,休日,8.29,3.612171874
1月8日,18時,休日,6.91,3.810737764
1月8日,19時,休日,6.43,4.230904364
1月8日,20時,休日,6.05,4.453309668
1月8日,21時,休日,4.84,4.236590833
1月8日,22時,休日,3.76,4.069662605
1月8日,23時,休日,2.31,3.602660205
1月8日,24時,休日,4.24,3.727137005
1月9日,1時,平日,3.82,4.13194855
1月9日,2時,平日,2.96,3.858610081
1月9日,3時,平日,2.84,3.751232363
1月9日,4時,平日,2.52,3.720947157
1月9日,5時,平日,2.77,3.510360716
1月9日,6時,平日,3.26,3.558493965
1月9日,7時,平日,3.26,3.333399544
1月9日,8時,平日,3.81,3.316752389
1月9日,9時,平日,4.18,3.338248227
1月9日,10時,平日,6.08,3.53930815
1月9日,11時,平日,6.96,3.69363545
1月9日,12時,平日,7.65,3.821372793
1月9日,13時,平日,7.65,4.02311353
1月9日,14時,平日,7.77,4.069537897
1月9日,15時,平日,7.97,4.185665129
1月9日,16時,平日,7.68,4.174961955
1月9日,17時,平日,6.9,4.018285941
1月9日,18時,平日,5.58,4.083692131
1月9日,19時,平日,4.63,4.04231612
1月9日,20時,平日,3.9,3.969687834
1月9日,21時,平日,5.03,4.478475749
1月9日,22時,平日,3.36,4.032973496
1月9日,23時,平日,3.76,3.920561356
1月9日,24時,平日,3.92,3.930083525
1月10日,1時,平日,3.09,3.804530161
1月10日,2時,平日,2.15,3.424310383
1月10日,3時,平日,2.09,3.03085815
1月10日,4時,平日,1.98,2.823678296
1月10日,5時,平日,2.48,2.650873466
1月10日,6時,平日,2.39,2.503660798
1月10日,7時,平日,2.12,2.275265137
1月10日,8時,平日,2.22,2.282760377
1月10日,9時,平日,3.46,2.188715446
1月10日,10時,平日,4.16,2.096429964
1月10日,11時,平日,5.18,2.04462196
1月10日,12時,平日,6.48,2.094687067
1月10日,13時,平日,7.39,2.18573322
1月10日,14時,平日,7.51,2.139708859
1月10日,15時,平日,7.48,2.160895073
1月10日,16時,平日,7.28,2.137734152
1月10日,17時,平日,6.48,1.96335588
1月10日,18時,平日,5.16,1.900148976
1月10日,19時,平日,6.05,2.566816628
1月10日,20時,平日,3.38,1.883035612
1月10日,21時,平日,2.43,1.944130614
1月10日,22時,平日,1.89,2.095251834
1月10日,23時,平日,2.26,2.209319316
1月10日,24時,平日,0.98,2.031157218
1月11日,1時,平日,-1.11,2.025788964
1月11日,2時,平日,-1.66,2.099020407
1月11日,3時,平日,-2.09,2.065623635
1月11日,4時,平日,-2.6,2.113507637
1月11日,5時,平日,-0.92,2.160178065
1月11日,6時,平日,-0.78,2.132565176
1月11日,7時,平日,-0.23,2.168214843
1月11日,8時,平日,0.98,2.152719066
1月11日,9時,平日,2.68,2.148444879
1月11日,10時,平日,4.49,1.968911976
1月11日,11時,平日,5.55,1.85743743
1月11日,12時,平日,6.66,1.897288883
1月11日,13時,平日,7.46,1.940826844
1月11日,14時,平日,7.73,1.944554424
1月11日,15時,平日,7.23,2.004679253
1月11日,16時,平日,6.53,2.018069668
1月11日,17時,平日,5.5,1.962499744
1月11日,18時,平日,4.12,2.05506447
1月11日,19時,平日,2.77,2.263641571
1月11日,20時,平日,5.96,3.214917933
1月11日,21時,平日,1.67,2.036849384
1月11日,22時,平日,2.53,2.356596742
1月11日,23時,平日,0.23,2.184582164
1月11日,24時,平日,-0.28,2.175105538
1月12日,1時,平日,-0.78,2.096902601
1月12日,2時,平日,-0.58,2.037418387
1月12日,3時,平日,-0.78,1.979245011
1月12日,4時,平日,-0.44,2.138833884
1月12日,5時,平日,-0.26,2.067158514
1月12日,6時,平日,-0.59,1.927489173
1月12日,7時,平日,-1.2,1.919088141
1月12日,8時,平日,-0.35,2.16768367
1月12日,9時,平日,0.27,2.183249109
1月12日,10時,平日,2.51,2.072797806
1月12日,11時,平日,3.6,2.059091031
1月12日,12時,平日,5.71,2.39915297
1月12日,13時,平日,6.83,2.470325449
1月12日,14時,平日,7.33,2.461792735
1月12日,15時,平日,7.5,2.490702128
1月12日,16時,平日,7.25,2.605890859
1月12日,17時,平日,6.34,2.755243431
1月12日,18時,平日,5.61,2.607677583
1月12日,19時,平日,5.06,2.514818498
1月12日,20時,平日,4.27,2.55341488
1月12日,21時,平日,2.72,2.613953193
1月12日,22時,平日,1.69,2.705592772
1月12日,23時,平日,0.94,2.704669583
1月12日,24時,平日,0.08,2.662517802
1月13日,1時,平日,-0.41,2.557870239
1月13日,2時,平日,-0.91,2.501120743
1月13日,3時,平日,-1.47,2.444153246
1月13日,4時,平日,-1.86,2.35158619
1月13日,5時,平日,-2.16,2.312743507
1月13日,6時,平日,-2.5,2.261299042
1月13日,7時,平日,-2.03,2.37423109
1月13日,8時,平日,-1.6,2.477938623
1月13日,9時,平日,0.84,2.76553661
1月13日,10時,平日,4.33,2.811507688
1月13日,11時,平日,7.41,2.66021232
1月13日,12時,平日,9.81,2.471819334
1月13日,13時,平日,11.62,2.443067407
1月13日,14時,平日,11.71,2.45770627
1月13日,15時,平日,11.4,2.607693288
1月13日,16時,平日,11.06,2.79394533
1月13日,17時,平日,9.73,2.973482246
1月13日,18時,平日,9.04,3.080298268
1月13日,19時,平日,8.34,2.807880884
1月13日,20時,平日,7.85,2.906060614
1月13日,21時,平日,7.29,3.176323875
1月13日,22時,平日,7.45,3.224281303
1月13日,23時,平日,7.26,3.30887101
1月13日,24時,平日,6.68,3.312724755
1月14日,1時,休日,6.45,3.242447082
1月14日,2時,休日,6.01,3.516310909
1月14日,3時,休日,5.93,3.733616892
1月14日,4時,休日,5.56,4.156935321
